time,Forca (N),Deslocamento (mm)
83468,2.2279929999999997,0.0
83478,2.2279929999999997,0.0
83488,2.238356,0.0
83498,2.238356,0.0
83508,2.2279929999999997,0.0
83518,2.2279929999999997,0.0
83528,2.2279929999999997,0.0
83538,2.2279929999999997,0.0
83548,2.2279929999999997,0.0
83558,2.2279929999999997,0.0
83568,2.2279929999999997,0.0
83578,2.2279929999999997,0.0
83588,2.2279929999999997,0.0
83598,2.2279929999999997,0.0
83608,2.2279929999999997,0.0
83618,2.2279929999999997,0.0
83628,2.2279929999999997,0.0
83638,2.2279929999999997,0.0
83648,2.2279929999999997,0.0
83658,2.2279929999999997,0.0
83668,2.2279929999999997,0.0
83678,2.2279929999999997,0.0
83688,2.2279929999999997,0.0
83698,2.2279929999999997,0.0
83708,2.2279929999999997,0.0
83718,2.2279929999999997,0.0
83728,2.238356,0.0
83738,2.238356,0.0
83748,2.238356,0.0
83758,2.238356,0.0
83768,2.238356,0.0
83778,2.238356,0.0
83788,2.238356,0.0
83798,2.238356,0.0
83808,2.238356,0.0
83818,2.238356,0.0
83828,2.238356,0.0
83838,2.238356,0.0
83848,2.238356,0.0
83858,2.238356,0.0
83868,2.238356,0.0
83878,2.238356,0.0
83888,2.238356,0.0
83898,2.238356,0.0
83908,2.238356,0.0
83918,2.238356,0.0
83928,2.238356,0.0
83938,2.238356,0.0
83948,2.238356,0.0
83958,2.238356,0.0
83968,2.238356,0.0
83978,2.238356,0.0
83988,2.238356,0.0
83998,2.238356,0.0
84008,2.238356,0.0
84018,2.238356,0.0
84028,2.238356,0.0
84038,2.248719,0.0
84048,2.238356,0.0
84058,2.238356,0.0
84068,2.238356,0.0
84078,2.248719,0.0
84088,2.248719,0.0
84098,2.248719,0.0
84108,2.248719,0.0
84118,2.238356,0.0
84128,2.238356,0.0
84138,2.248719,0.0
84148,2.238356,0.0
84158,2.238356,0.0
84168,2.238356,0.0
84178,2.238356,0.0
84188,2.238356,0.0
84198,2.238356,0.0
84208,2.238356,0.0
84218,2.238356,0.0
84228,2.238356,0.0
84238,2.2279929999999997,0.0
84248,2.2279929999999997,0.0
84258,2.2279929999999997,0.0
84268,2.2279929999999997,0.0
84278,2.2279929999999997,0.0
84288,2.2279929999999997,0.0
84298,2.2279929999999997,0.0
84308,2.2279929999999997,0.0
84318,2.2279929999999997,0.0
84328,2.2279929999999997,0.0
84338,2.2279929999999997,0.0
84348,2.2279929999999997,0.0
84358,2.2176299999999998,0.0
84368,2.2279929999999997,0.0
84378,2.2176299999999998,0.0
84388,2.2279929999999997,0.0
84398,2.2279929999999997,0.0
84408,2.2176299999999998,0.0
84418,2.2176299999999998,0.0
84428,2.2176299999999998,0.0
84438,2.2176299999999998,0.0
84448,2.2176299999999998,0.0
84458,2.2176299999999998,0.0
84468,2.2176299999999998,0.0
84478,2.2176299999999998,0.0
84488,2.2176299999999998,0.0
84498,2.2176299999999998,0.0
84508,2.2176299999999998,0.0
84518,2.2176299999999998,0.0
84528,2.207267,0.0
84538,2.207267,0.0
84548,2.207267,0.0
84558,2.207267,0.0
84568,2.207267,0.0
84578,2.207267,0.0
84588,2.207267,0.0
84598,2.207267,0.0
84608,2.207267,0.0
84618,2.207267,0.0
84628,2.207267,0.0
84638,2.207267,0.0
84648,2.207267,0.0
84658,2.207267,0.0
84668,2.207267,0.0
84678,2.207267,0.0
84688,2.207267,0.0
84698,2.207267,0.0
84708,2.207267,0.0
84718,2.207267,0.0
84728,2.207267,0.0
84738,2.207267,0.0
84748,2.207267,0.0
84758,2.207267,0.0
84768,2.207267,0.0
84778,2.196904,0.0
84788,2.196904,0.0
84798,2.196904,0.0
84808,2.196904,0.0
84818,2.196904,0.0
84828,2.196904,0.0
84838,2.196904,0.0
84848,2.196904,0.0
84858,2.1865409999999996,0.0
84868,2.1865409999999996,0.0
84878,2.1865409999999996,0.0
84888,2.1865409999999996,0.0
84898,2.1761779999999997,0.0
84908,2.1761779999999997,0.0
84918,2.1761779999999997,0.0
84928,2.1761779999999997,0.0
84938,2.1761779999999997,0.0
84948,2.1761779999999997,0.0
84958,2.1761779999999997,0.0
84968,2.1761779999999997,0.0
84978,2.1761779999999997,0.0
84988,2.165815,0.0
84998,2.165815,0.0
85008,2.165815,0.0
85018,2.155452,0.0
85028,2.155452,0.0
85038,2.155452,0.0
85048,2.155452,0.0
85058,2.1450889999999996,0.0
85068,2.1450889999999996,0.0
85078,2.1450889999999996,0.0
85088,2.1450889999999996,0.0
85098,2.1450889999999996,0.0
85108,2.1450889999999996,0.0
85118,2.1450889999999996,0.0
85128,2.1450889999999996,0.0
85138,2.1347259999999997,0.0
85148,2.1347259999999997,0.0
85158,2.1347259999999997,0.0
85168,2.124363,0.0
85178,2.124363,0.0
85188,2.114,0.0
85198,2.114,0.0
85208,2.114,0.0
85218,2.114,0.0
85228,2.103637,0.0
85238,2.103637,0.0
85248,2.103637,0.0
85258,2.093274,0.0
85268,2.093274,0.0
85278,2.093274,0.0
85288,2.093274,0.0
85298,2.072548,0.0
85308,2.072548,0.0
85318,2.072548,0.0
85328,2.072548,0.0
85338,2.072548,0.0
85348,2.062185,0.0
85358,2.062185,0.0
85368,2.062185,0.0
85378,2.051822,0.0
85388,2.0414589999999997,0.0
85398,2.0414589999999997,0.0
85408,2.0414589999999997,0.0
85418,2.031096,0.0
85428,2.031096,0.0
85438,2.031096,0.0
85448,2.031096,0.0
85458,2.020733,0.0
85468,2.020733,0.0
85478,2.020733,0.0
85488,2.020733,0.0
85498,2.01037,0.0
85508,2.01037,0.0
85518,2.000007,0.0
85528,2.000007,0.0
85538,1.989644,0.0
85548,1.989644,0.0
85558,1.989644,0.0
85568,1.989644,0.0
85578,1.989644,0.0
85588,1.9792810000000003,0.0
85598,1.9792810000000003,0.0
85608,1.9792810000000003,0.0
85618,1.9689180000000002,0.0
85628,1.9689180000000002,0.0
85638,1.9689180000000002,0.0
85648,1.9689180000000002,0.0
85658,1.9585550000000003,0.0
85668,1.9585550000000003,0.0
85678,1.9585550000000003,0.0
85688,1.9481920000000001,0.0
85698,1.9481920000000001,0.0
85708,1.9481920000000001,0.0
85718,1.9481920000000001,0.0
85728,1.9378290000000002,0.0
85738,1.9378290000000002,0.0
85748,1.9378290000000002,0.0
85758,1.9378290000000002,0.0
85768,1.9378290000000002,0.0
85778,1.9274660000000001,0.0
85788,1.9274660000000001,0.0
85798,1.9274660000000001,0.0
85808,1.9171030000000002,0.0
85818,1.9171030000000002,0.0
85828,1.9171030000000002,0.0
85838,1.9171030000000002,0.0
85848,1.90674,0.0
85858,1.90674,0.0
85868,1.90674,0.0
85878,1.90674,0.0
85888,1.90674,0.0
85898,1.8963770000000002,0.0
85908,1.8963770000000002,0.0
85918,1.8963770000000002,0.0
85928,1.8963770000000002,0.0
85938,1.8963770000000002,0.0
85948,1.886014,0.0
85958,1.886014,0.0
85968,1.886014,0.0
85978,1.886014,0.0
85988,1.886014,0.0
85998,1.886014,0.0
86008,1.886014,0.0
86018,1.8756510000000002,0.0
86028,1.8756510000000002,0.0
86038,1.8756510000000002,0.0
86048,1.8756510000000002,0.0
86058,1.8756510000000002,0.0
86068,1.865288,0.0
86078,1.865288,0.0
86088,1.865288,0.0
86098,1.865288,0.0
86108,1.865288,0.0
86118,1.865288,0.0
86128,1.8549250000000002,0.0
86138,1.8549250000000002,0.0
86148,1.8549250000000002,0.0
86158,1.8549250000000002,0.0
86168,1.8549250000000002,0.0
86178,1.8549250000000002,0.0
86188,1.8549250000000002,0.0
86198,1.8549250000000002,0.0
86208,1.8549250000000002,0.0
86218,1.8549250000000002,0.0
86228,1.8549250000000002,0.0
86238,1.8549250000000002,0.0
86248,1.8549250000000002,0.0
86258,1.8549250000000002,0.0
86268,1.8549250000000002,0.0
86278,1.8549250000000002,0.0
86288,1.8549250000000002,0.0
86298,1.8549250000000002,0.0
86308,1.8549250000000002,0.0
86318,1.8549250000000002,0.0
86328,1.8549250000000002,0.0
86338,1.8549250000000002,0.0
86348,1.8549250000000002,0.0
86358,1.8549250000000002,0.0
86368,1.8549250000000002,0.0
86378,1.8549250000000002,0.0
86388,1.8549250000000002,0.0
86398,1.8549250000000002,0.0
86408,1.8549250000000002,0.0
86418,1.8549250000000002,0.0
86428,1.8549250000000002,0.0
86438,1.8549250000000002,0.0
86448,1.8549250000000002,0.0
86458,1.8549250000000002,0.0
86468,1.8549250000000002,0.0
86478,1.8549250000000002,0.0
86488,1.8549250000000002,0.0
86498,1.8549250000000002,0.0
86508,1.8549250000000002,0.0
86518,1.8549250000000002,0.0
86528,1.8549250000000002,0.0
86538,1.8549250000000002,0.0
86548,1.8549250000000002,0.0
86558,1.8549250000000002,0.0
86568,1.8549250000000002,0.0
86578,1.8549250000000002,0.0
86588,1.8549250000000002,0.0
86598,1.8549250000000002,0.0
86608,1.8549250000000002,0.0
86618,1.8549250000000002,0.0
86628,1.8549250000000002,0.0
86638,1.844562,0.0
86648,1.844562,0.0
86658,1.844562,0.0
86668,1.844562,0.0
86678,1.844562,0.0
86688,1.844562,0.0
86698,1.844562,0.0
86708,1.844562,0.0
86718,1.844562,0.0
86728,1.844562,0.0
86738,1.844562,0.0
86748,1.844562,0.0
86758,1.8341990000000001,0.0
86768,1.8341990000000001,0.0
86778,1.8341990000000001,0.0
86788,1.8341990000000001,0.0
86798,1.8341990000000001,0.0
86808,1.8341990000000001,0.0
86818,1.8341990000000001,0.0
86828,1.8341990000000001,0.0
86838,1.823836,0.0
86848,1.823836,0.0
86858,1.823836,0.0
86868,1.823836,0.0
86878,1.823836,0.0
86888,1.823836,0.0
86898,1.823836,0.0
86908,1.823836,0.0
86918,1.8341990000000001,0.0
86928,1.8341990000000001,0.0
86938,1.8341990000000001,0.0
86948,1.8341990000000001,0.0
86958,1.8341990000000001,0.0
86968,1.8341990000000001,0.0
86978,1.8341990000000001,0.0
86988,1.8341990000000001,0.0
86998,1.8341990000000001,0.0
87008,1.8341990000000001,0.0
87018,1.823836,0.0
87028,1.823836,0.0
87038,1.823836,0.0
87048,1.823836,0.0
87058,1.823836,0.0
87068,1.823836,0.0
87078,1.823836,0.0
87088,1.823836,0.0
87098,1.823836,0.0
87108,1.823836,0.0
87118,1.823836,0.0
87128,1.823836,0.0
87138,1.8134730000000001,0.0
87148,1.8134730000000001,0.0
87158,1.8134730000000001,0.0
87168,1.8134730000000001,0.0
87178,1.8134730000000001,0.0
87188,1.8134730000000001,0.0
87198,1.8134730000000001,0.0
87208,1.8134730000000001,0.0
87218,1.8134730000000001,0.0
87228,1.8134730000000001,0.0
87238,1.8134730000000001,0.0
87248,1.8134730000000001,0.0
87258,1.8134730000000001,0.0
87268,1.8134730000000001,0.0
87278,1.8134730000000001,0.0
87288,1.8134730000000001,0.0
87298,1.8134730000000001,0.0
87308,1.8134730000000001,0.0
87318,1.8134730000000001,0.0
87328,1.8134730000000001,0.0
87338,1.8134730000000001,0.0
87348,1.8134730000000001,0.0
87358,1.8134730000000001,0.0
87368,1.8134730000000001,0.0
87378,1.8134730000000001,0.0
87388,1.8134730000000001,0.0
87398,1.8134730000000001,0.0
87408,1.80311,0.0
87418,1.8134730000000001,0.0
87428,1.8134730000000001,0.0
87438,1.8134730000000001,0.0
87448,1.8134730000000001,0.0
87458,1.8134730000000001,0.0
87468,1.8134730000000001,0.0
87478,1.8134730000000001,0.0
87488,1.8134730000000001,0.0
87498,1.8134730000000001,0.0
87508,1.8134730000000001,0.0
87518,1.8134730000000001,0.0
87528,1.8134730000000001,0.0
87538,1.8134730000000001,0.0
87548,1.8134730000000001,0.0
87558,1.823836,0.0
87568,1.8134730000000001,0.0
87578,1.823836,0.0
87588,1.823836,0.0
87598,1.8134730000000001,0.0
87608,1.823836,0.0
87618,1.823836,0.0
87628,1.823836,0.0
87638,1.823836,0.0
87648,1.823836,0.0
87658,1.823836,0.0
87668,1.823836,0.0
87678,1.823836,0.0
87688,1.823836,0.0
87698,1.823836,0.0
87708,1.823836,0.0
87718,1.823836,0.0
87728,1.823836,0.0
87738,1.8341990000000001,0.0
87748,1.8341990000000001,0.0
87758,1.8341990000000001,0.0
87768,1.823836,0.0
87778,1.823836,0.0
87788,1.8341990000000001,0.0
87798,1.8341990000000001,0.0
87808,1.823836,0.0
87818,1.823836,0.0
87828,1.823836,0.0
87838,1.823836,0.0
87848,1.823836,0.0
87858,1.823836,0.0
87868,1.823836,0.0
87878,1.8341990000000001,0.0
87888,1.823836,0.0
87898,1.823836,0.0
87908,1.823836,0.0
87918,1.823836,0.0
87928,1.823836,0.0
87938,1.823836,0.0
87948,1.823836,0.0
87958,1.823836,0.0
87968,1.823836,0.0
87978,1.823836,0.0
87988,1.823836,0.0
87998,1.823836,0.0
88008,1.823836,0.0
88018,1.823836,0.0
88028,1.823836,0.0
88038,1.823836,0.0
88048,1.8341990000000001,0.0
88058,1.8341990000000001,0.0
88068,1.823836,0.0
88078,1.823836,0.0
88088,1.823836,0.0
88098,1.823836,0.0
88108,1.823836,0.0
88118,1.8341990000000001,0.0
88128,1.8341990000000001,0.0
88138,1.8341990000000001,0.0
88148,1.8341990000000001,0.0
88158,1.8341990000000001,0.0
88168,1.8341990000000001,0.0
88178,1.8341990000000001,0.0
88188,1.8341990000000001,0.0
88198,1.8341990000000001,0.0
88208,1.8341990000000001,0.0
88218,1.8341990000000001,0.0
88228,1.8341990000000001,0.0
88238,1.8341990000000001,0.0
88248,1.844562,0.0
88258,1.844562,0.0
88268,1.8341990000000001,0.0
88278,1.844562,0.0
88288,1.8341990000000001,0.0
88298,1.8341990000000001,0.0
88308,1.8341990000000001,0.0
88318,1.8341990000000001,0.0
88328,1.8341990000000001,0.0
88338,1.8341990000000001,0.0
88348,1.8341990000000001,0.0
88358,1.8341990000000001,0.0
88368,1.8341990000000001,0.0
88378,1.8341990000000001,0.0
88388,1.8341990000000001,0.0
88398,1.8341990000000001,0.0
88408,1.844562,0.0
88418,1.8341990000000001,0.0
88428,1.8341990000000001,0.0
88438,1.8341990000000001,0.0
88448,1.8341990000000001,0.0
88458,1.8341990000000001,0.0
88468,1.8341990000000001,0.0
88478,1.8341990000000001,0.0
88488,1.8341990000000001,0.0
88498,1.8341990000000001,0.0
88508,1.8341990000000001,0.0
88518,1.8341990000000001,0.0
88528,1.8341990000000001,0.0
88538,1.8341990000000001,0.0
88548,1.8341990000000001,0.0
88558,1.8341990000000001,0.0
88568,1.8341990000000001,0.0
88578,1.844562,0.0
88588,1.844562,0.0
88598,1.844562,0.0
88608,1.823836,0.0
88618,1.80311,0.0
88628,1.80311,0.0
88638,1.792747,0.0
88648,1.792747,0.0
88658,1.792747,0.0
88668,1.772021,0.0
88678,1.761658,0.0
88688,1.751295,0.0
88698,1.751295,0.0
88708,1.740932,0.0
88718,1.7202060000000001,0.0
88728,1.7202060000000001,0.0
88738,1.7202060000000001,0.0
88748,1.7098430000000002,0.0
88758,1.69948,0.0
88768,1.6891170000000002,0.0
88778,1.6891170000000002,0.0
88788,1.678754,0.0
88798,1.6683910000000002,0.0
88808,1.6683910000000002,0.0
88818,1.6683910000000002,0.0
88828,1.6683910000000002,0.0
88838,1.6476650000000002,0.0
88848,1.6476650000000002,0.0
88858,1.6476650000000002,0.0
88868,1.637302,0.0
88878,1.6269390000000001,0.0
88888,1.6269390000000001,0.0
88898,1.6269390000000001,0.0
88908,1.6062130000000001,0.0
88918,1.5958500000000002,0.0
88928,1.585487,0.0
88938,1.585487,0.0
88948,1.564761,0.0
88958,1.564761,0.0
88968,1.5543980000000002,0.0
88978,1.5336720000000001,0.0
88988,1.5129460000000001,0.0
88998,1.5129460000000001,0.0
89008,1.502583,0.0
89018,1.471494,0.0
89028,1.4507680000000003,0.0
89038,1.4404050000000002,0.0
89048,1.4404050000000002,0.0
89058,1.3885900000000002,0.0
89068,1.3885900000000002,0.0
89078,1.378227,0.0
89088,1.3678640000000002,0.0
89098,1.316049,0.0
89108,1.295323,0.0
89118,1.28496,0.0
89128,1.274597,0.0
89138,1.243508,0.0
89148,1.1813300000000002,0.0
89158,1.170967,0.0
89168,1.170967,0.0
89178,1.1606040000000002,0.0
89188,1.056974,0.0
89198,1.0466110000000002,0.0
89208,1.036248,0.0
89218,1.025885,0.0
89228,0.9222549999999999,0.0
89238,0.673543,0.0
89248,0.590639,0.0
89258,0.55955,0.0
89268,0.341927,0.0
89278,0.310838,0.0
89288,0.269386,0.0
89298,0.24866,0.0
89308,0.103578,0.0
89318,0.051763,0.0
89328,0.062126,0.0
89338,0.09321499999999999,0.0
89348,0.11394100000000001,0.0
89358,0.445557,0.0
89369,0.47664599999999996,0.0
89379,0.507735,0.0
89389,0.528461,0.0
89399,0.652817,0.0
89410,0.818625,0.0
89420,0.839351,0.0
89430,0.87044,0.0
89440,1.056974,0.0
89451,1.129515,0.0
89461,1.150241,0.0
89471,1.1813300000000002,0.0
89481,1.212419,0.0
89492,1.5129460000000001,0.0
89502,1.5336720000000001,0.0
89512,1.5543980000000002,0.0
89522,1.8549250000000002,0.0
89533,1.8756510000000002,0.0
89543,1.90674,0.0
89553,1.9378290000000002,0.0
89563,2.072548,0.0
89574,2.290171,0.0
89584,2.331623,0.0
89594,2.362712,0.0
89604,2.393801,0.0
89615,2.518157,0.0
89625,2.715054,0.0
89635,2.797958,0.0
89645,2.818684,0.0
89656,3.088122,0.0
89666,3.119211,0.0
89676,3.139937,0.0
89686,3.388649,0.0
89697,3.471553,0.0
89707,3.502642,0.0
89717,3.533731,0.0
89727,3.5648199999999997,0.0
89737,3.823895,0.0
89747,3.854984,0.0
89757,3.87571,0.0
89768,3.906799,0.0
89778,4.145148000000001,0.0
89788,4.238415,0.0
89798,4.269504,0.0
89809,4.300593000000001,0.0
89819,4.331682,0.0
89829,4.6322090000000005,0.0
89840,4.652935,0.0
89850,4.684024000000001,0.0
89860,4.715113,0.0
89870,4.9949140000000005,0.0
89881,5.046729,0.0
89891,5.077818000000001,0.0
89901,5.108907,0.0
89911,5.129633,0.0
89922,5.492338,0.0
89932,5.523427000000001,0.0
89942,5.5545160000000005,0.0
89952,5.575242,0.0
89963,5.855043,0.0
89973,5.886132,0.0
89983,5.9172210000000005,0.0
89993,5.94831,0.0
90004,6.269563,0.0
90014,6.2902890000000005,0.0
90024,6.321378,0.0
90034,6.342104,0.0
90045,6.518275,0.0
90055,6.715172000000001,0.0
90065,6.746261,0.0
90075,6.77735,0.0
90085,7.077877,0.0
90095,7.160781,0.0
90105,7.191870000000001,0.0
90115,7.2125960000000005,0.0
90126,7.482034,0.0
90136,7.50276,0.0
90146,7.533849000000001,0.0
90156,7.554575000000001,0.0
90166,7.7618350000000005,0.0
90176,7.792924000000001,0.0
90186,7.875828,0.0
90197,8.12454,0.0
90207,8.155629,0.0
90217,8.176355,0.0
90227,8.207443999999999,0.0
90238,8.393978,0.0
90248,8.414703999999999,0.0
90258,8.445792999999998,0.0
90268,8.466519,0.0
90279,8.860313,0.0
90289,8.870676,0.0
90299,8.901765000000001,0.0
90309,8.922490999999999,0.0
90320,9.05721,0.0
90330,9.077936,0.0
90340,9.098662,0.0
90350,9.119387999999999,0.0
90361,9.316284999999999,0.0
90371,9.337011,0.0
90381,9.347374,0.0
90391,9.3681,0.0
90402,9.564996999999998,0.0
90412,9.585723,0.0
90422,9.606449,0.0
90432,9.616812,0.0
90443,9.824072,0.0
90453,9.844798,0.0
90463,9.855161,0.0
90473,9.875887,0.0
90484,10.041694999999999,0.0
90494,10.052057999999999,0.0
90504,10.062420999999999,0.0
90514,10.238591999999999,0.0
90525,10.248954999999999,0.0
90535,10.259317999999999,0.0
90545,10.280044,0.0
90555,10.362948000000001,0.0
90566,10.373311,0.0
90576,10.383674,0.0
90586,10.404399999999999,0.0
90596,10.528755999999998,0.0
90607,10.539119,0.0
90617,10.549482,0.0
90627,10.559845,0.0
90637,10.684201,0.0
90648,10.694563999999998,0.0
90658,10.694563999999998,0.0
90668,10.704926999999998,0.0
90678,10.787830999999999,0.0
90689,10.798194,0.0
90699,10.808557,0.0
90709,10.81892,0.0
90719,10.912187,0.0
90730,10.92255,0.0
90740,10.932913,0.0
90750,10.932913,0.0
90760,10.984728,0.0
90771,10.995091,0.0
90781,10.995091,0.0
90791,11.005454,0.0
90801,11.057269,0.0
90812,11.067632,0.0
90822,11.077995,0.0
90832,11.077995,0.0
90842,11.119447,0.0
90853,11.119447,0.0
90863,11.119447,0.0
90873,11.119447,0.0
90884,11.160899,0.0
90894,11.171262,0.0
90904,11.171262,0.0
90914,11.171262,0.0
90925,11.202350999999998,0.0
90935,11.202350999999998,0.0
90945,11.202350999999998,0.0
90955,11.212713999999998,0.0
90966,11.23344,0.0
90976,11.243803,0.0
90986,11.243803,0.0
90996,11.243803,0.0
91007,11.274892,0.0
91017,11.274892,0.0
91027,11.285255,0.0
91037,11.285255,0.0
91048,11.316344,0.0
91058,11.326707,0.0
91068,11.326707,0.0
91078,11.33707,0.0
91088,11.368158999999999,0.0
91098,11.368158999999999,0.0
91108,11.378521999999998,0.0
91118,11.388884999999998,0.0
91129,11.419974,0.0
91139,11.430337,0.0
91149,11.430337,0.0
91159,11.4407,0.0
91170,11.482152,0.0
91180,11.482152,0.0
91190,11.492515000000001,0.0
91200,11.492515000000001,0.0
91211,11.565055999999998,0.0
91221,11.565055999999998,0.0
91231,11.565055999999998,0.0
91241,11.627234,0.0
91252,11.627234,0.0
91262,11.627234,0.0
91272,11.637597,0.0
91282,11.699774999999999,0.0
91293,11.710137999999999,0.0
91303,11.710137999999999,0.0
91313,11.782679,0.0
91323,11.793042,0.0
91334,11.803405,0.0
91344,11.813768,0.0
91354,11.907034999999999,0.0
91364,11.917398,0.0
91375,11.927761,0.0
91385,11.938124,0.0
91395,12.072842999999999,0.0
91405,12.083205999999999,0.0
91416,12.093569,0.0
91426,12.103932,0.0
91436,12.207562,0.0
91446,12.217925,0.0
91457,12.238650999999999,0.0
91467,12.249013999999999,0.0
91477,12.404459,0.0
91487,12.425184999999999,0.0
91498,12.435548,0.0
91508,12.590993,0.0
91518,12.601356,0.0
91528,12.622082,0.0
91539,12.777527,0.0
91549,12.78789,0.0
91559,12.808615999999999,0.0
91569,12.818978999999999,0.0
91580,12.995149999999999,0.0
91590,13.005512999999999,0.0
91600,13.026238999999999,0.0
91610,13.036601999999998,0.0
91621,13.192046999999999,0.0
91631,13.233499,0.0
91641,13.254225,0.0
91651,13.274951,0.0
91662,13.285314,0.0
91672,13.430396,0.0
91682,13.451121999999998,0.0
91692,13.482211,0.0
91703,13.689471,0.0
91713,13.710196999999999,0.0
91723,13.720559999999999,0.0
91733,13.741286,0.0
91744,13.969271999999998,0.0
91754,13.989998,0.0
91764,14.010724,0.0
91774,14.021087,0.0
91785,14.23871,0.0
91795,14.259436,0.0
91805,14.280161999999999,0.0
91815,14.5496,0.0
91826,14.570326,0.0
91836,14.591051999999998,0.0
91846,14.611778,0.0
91856,14.839763999999999,0.0
91867,14.86049,0.0
91877,14.881216,0.0
91887,14.901942,0.0
91897,15.17138,0.0
91908,15.192105999999999,0.0
91918,15.212832,0.0
91928,15.502996,0.0
91938,15.544448000000001,0.0
91949,15.565174,0.0
91959,15.762070999999999,0.0
91969,15.782796999999999,0.0
91979,15.803523,0.0
91990,15.824249,0.0
92000,16.021146,0.0
92010,16.041871999999998,0.0
92020,16.083324,0.0
92031,16.10405,0.0
92041,16.373488,0.0
92051,16.394213999999998,0.0
92061,16.41494,0.0
92071,16.425303,0.0
92081,16.601474,0.0
92091,16.6222,0.0
92101,16.632563,0.0
92112,16.663652,0.0
92122,16.736193,0.0
92132,16.850185999999997,0.0
92142,16.891638,0.0
92153,16.902001,0.0
92163,16.922727,0.0
92173,17.026357,0.0
92183,17.129986999999996,0.0
92194,17.150713,0.0
92204,17.171439,0.0
92214,17.181801999999998,0.0
92224,17.337247,0.0
92235,17.378699,0.0
92245,17.389062,0.0
92255,17.409788000000002,0.0
92265,17.420151,0.0
92276,17.503055,0.0
92286,17.617048,0.0
92296,17.637774,0.0
92306,17.668863,0.0
92317,17.876123,0.0
92327,17.886485999999998,0.0
92337,17.896849,0.0
92347,17.917575,0.0
92358,18.041931,0.0
92368,18.062657,0.0
92378,18.083383,0.0
92388,18.093746,0.0
92399,18.104108999999998,0.0
92409,18.321732,0.0
92419,18.332095,0.0
92429,18.342458,0.0
92440,18.363184,0.0
92450,18.466814,0.0
92460,18.48754,0.0
92470,18.497902999999997,0.0
92480,18.560081,0.0
92490,18.611896,0.0
92500,18.622259,0.0
92511,18.632622,0.0
92521,18.642985,0.0
92531,18.788066999999998,0.0
92541,18.79843,0.0
92552,18.819156,0.0
92562,18.891697,0.0
92572,18.912423,0.0
92583,18.922786,0.0
92593,18.933149,0.0
92603,19.00569,0.0
92614,19.016053,0.0
92624,19.016053,0.0
92634,19.026416,0.0
92644,19.088593999999997,0.0
92655,19.098957,0.0
92665,19.098957,0.0
92675,19.109319999999997,0.0
92685,19.181860999999998,0.0
92696,19.192224,0.0
92706,19.192224,0.0
92716,19.202586999999998,0.0
92726,19.264765,0.0
92737,19.264765,0.0
92747,19.275128,0.0
92757,19.306217,0.0
92767,19.316580000000002,0.0
92778,19.316580000000002,0.0
92788,19.347669,0.0
92798,19.368395,0.0
92808,19.368395,0.0
92819,19.368395,0.0
92829,19.368395,0.0
92839,19.389121000000003,0.0
92849,19.389121000000003,0.0
92860,19.389121000000003,0.0
92870,19.409847,0.0
92880,19.420209999999997,0.0
92890,19.420209999999997,0.0
92901,19.430573,0.0
92911,19.430573,0.0
92921,19.430573,0.0
92931,19.430573,0.0
92942,19.440935999999997,0.0
92952,19.430573,0.0
92962,19.430573,0.0
92972,19.430573,0.0
92983,19.430573,0.0
92993,19.430573,0.0
93003,19.430573,0.0
93013,19.430573,0.0
93024,19.420209999999997,0.0
93034,19.420209999999997,0.0
93044,19.420209999999997,0.0
93054,19.420209999999997,0.0
93064,19.430573,0.0
93074,19.420209999999997,0.0
93084,19.409847,0.0
93094,19.409847,0.0
93105,19.409847,0.0
93115,19.409847,0.0
93125,19.399483999999998,0.0
93135,19.399483999999998,0.0
93146,19.389121000000003,0.0
93156,19.389121000000003,0.0
93166,19.389121000000003,0.0
93176,19.389121000000003,0.0
93187,19.378758,0.0
93198,19.378758,0.0
93208,19.378758,0.0
93218,19.368395,0.0
93228,19.368395,0.0
93239,19.368395,0.0
93249,19.368395,0.0
93259,19.368395,0.0
93269,19.368395,0.0
93280,19.358032,0.0
93290,19.358032,0.0
93300,19.358032,0.0
93310,19.358032,0.0
93321,19.358032,0.0
93331,19.358032,0.0
93341,19.347669,0.0
93351,19.358032,0.0
93362,19.347669,0.0
93372,19.347669,0.0
93382,19.337306,0.0
93392,19.347669,0.0
93403,19.337306,0.0
93413,19.337306,0.0
93423,19.337306,0.0
93433,19.347669,0.0
93444,19.347669,0.0
93454,19.347669,0.0
93464,19.347669,0.0
93474,19.358032,0.0
93485,19.358032,0.0
93495,19.358032,0.0
93505,19.368395,0.0
93515,19.399483999999998,0.0
93526,19.409847,0.0
93536,19.409847,0.0
93546,19.409847,0.0
93556,19.409847,0.0
93567,19.409847,0.0
93577,19.420209999999997,0.0
93587,19.420209999999997,0.0
93597,19.440935999999997,0.0
93608,19.440935999999997,0.0
93618,19.451299,0.0
93628,19.472025,0.0
93638,19.482388,0.0
93649,19.492751,0.0
93659,19.513476999999998,0.0
93669,19.52384,0.0
93679,19.534202999999998,0.0
93690,19.544566,0.0
93700,19.554928999999998,0.0
93710,19.575655,0.0
93720,19.586018,0.0
93731,19.586018,0.0
93741,19.617107,0.0
93751,19.62747,0.0
93761,19.637833,0.0
93772,19.637833,0.0
93782,19.689648000000002,0.0
93792,19.700011,0.0
93802,19.700011,0.0
93813,19.700011,0.0
93823,19.751825999999998,0.0
93833,19.762189,0.0
