angle_roll,kalman_angle_roll,angle_pitch,kalman_angle_pitch,analogRule,time
7.64,7.66,-72.46,-72.44,3825,353053
7.64,7.66,-72.45,-72.44,3770,353054
7.64,7.66,-72.46,-72.44,3803,353056
7.71,7.66,-72.41,-72.44,3870,353057
7.71,7.66,-72.41,-72.44,3826,353058
7.70,7.66,-72.39,-72.44,3797,353069
7.72,7.66,-72.42,-72.44,3844,353071
7.73,7.66,-72.37,-72.44,3741,353072
7.72,7.66,-72.43,-72.44,3775,353073
7.71,7.66,-72.43,-72.44,3845,353074
7.73,7.66,-72.46,-72.44,4015,353086
7.66,7.66,-72.47,-72.44,3834,353087
7.67,7.66,-72.46,-72.44,3847,353090
7.72,7.66,-72.46,-72.44,3400,353092
7.70,7.66,-72.48,-72.44,3870,353093
7.75,7.66,-72.43,-72.44,3885,353094
7.69,7.66,-72.44,-72.44,3775,353097
7.69,7.66,-72.38,-72.44,3763,353108
7.62,7.66,-72.42,-72.44,3810,353109
7.67,7.66,-72.35,-72.44,3787,353110
7.72,7.66,-72.39,-72.44,3793,353111
7.66,7.66,-72.41,-72.44,3874,353113
7.62,7.66,-72.42,-72.44,3867,353124
7.65,7.66,-72.44,-72.44,3895,353125
7.61,7.66,-72.46,-72.44,3827,353126
7.64,7.66,-72.51,-72.44,3846,353127
7.66,7.66,-72.47,-72.44,3776,353130
7.66,7.66,-72.47,-72.44,3779,353141
7.65,7.66,-72.43,-72.44,3875,353144
7.66,7.66,-72.43,-72.44,3824,353146
7.72,7.66,-72.41,-72.44,3854,353148
7.66,7.66,-72.43,-72.44,3776,353149
7.65,7.66,-72.44,-72.44,3670,353151
7.69,7.66,-72.46,-72.44,3872,353155
7.63,7.66,-72.40,-72.44,3792,353156
7.65,7.66,-72.44,-72.44,3814,353167
7.68,7.66,-72.41,-72.44,3662,353169
7.69,7.66,-72.44,-72.44,3887,353170
7.70,7.66,-72.43,-72.44,3763,353172
7.69,7.66,-72.46,-72.43,4095,353173
7.73,7.66,-72.42,-72.43,3809,353174
7.62,7.66,-72.46,-72.43,3810,353186
7.65,7.66,-72.44,-72.43,3937,353188
7.63,7.66,-72.44,-72.43,3839,353189
7.62,7.66,-72.48,-72.43,3906,353190
7.62,7.66,-72.50,-72.43,3760,353193
7.63,7.65,-72.50,-72.44,3843,353194
7.67,7.65,-72.56,-72.44,3797,353198
7.68,7.65,-72.52,-72.44,3759,353209
7.68,7.65,-72.52,-72.44,3834,353212
7.73,7.65,-72.44,-72.44,3842,353214
7.70,7.65,-72.49,-72.44,3884,353216
7.70,7.65,-72.44,-72.44,3989,353217
7.75,7.66,-72.42,-72.44,3261,353218
7.71,7.66,-72.39,-72.44,3788,353219
7.74,7.66,-72.39,-72.43,3764,353231
7.73,7.66,-72.39,-72.43,3766,353232
7.72,7.66,-72.38,-72.43,3861,353233
7.68,7.66,-72.42,-72.43,3817,353234
7.70,7.66,-72.39,-72.43,3850,353235
7.70,7.66,-72.44,-72.43,3807,353246
7.66,7.66,-72.42,-72.43,3776,353247
7.66,7.66,-72.37,-72.43,3911,353250
7.63,7.66,-72.42,-72.43,3811,353251
7.72,7.66,-72.44,-72.43,3808,353253
7.70,7.66,-72.46,-72.43,3853,353254
7.73,7.66,-72.42,-72.43,3855,353269
7.72,7.66,-72.46,-72.43,3863,353270
7.67,7.66,-72.57,-72.43,3904,353272
7.72,7.66,-72.52,-72.43,3846,353274
7.73,7.66,-72.54,-72.44,3808,353275
7.73,7.66,-72.51,-72.44,3807,353276
7.68,7.66,-72.56,-72.44,3779,353288
7.67,7.66,-72.56,-72.44,3808,353289
7.70,7.66,-72.53,-72.44,3834,353290
7.67,7.66,-72.53,-72.44,3936,353291
7.68,7.66,-72.46,-72.44,3834,353292
7.65,7.66,-72.48,-72.44,3731,353296
7.70,7.66,-72.42,-72.44,3813,353298
7.64,7.66,-72.42,-72.44,3455,353311
7.64,7.66,-72.36,-72.44,4015,353314
7.64,7.66,-72.42,-72.44,3855,353316
7.65,7.66,-72.43,-72.44,3855,353317
7.61,7.66,-72.46,-72.44,3763,353318
7.64,7.66,-72.48,-72.44,3824,353320
7.67,7.66,-72.43,-72.44,3792,353322
7.67,7.66,-72.44,-72.44,3927,353333
7.62,7.66,-72.46,-72.44,3710,353336
7.66,7.66,-72.45,-72.44,3833,353338
7.59,7.65,-72.54,-72.44,3823,353339
7.65,7.65,-72.49,-72.44,3753,353342
7.67,7.65,-72.54,-72.44,3690,353343
7.70,7.65,-72.55,-72.44,3826,353345
7.69,7.65,-72.56,-72.44,3802,353348
7.68,7.65,-72.54,-72.44,3827,353351
7.64,7.65,-72.56,-72.44,3821,353363
7.68,7.65,-72.51,-72.44,3776,353364
7.72,7.65,-72.50,-72.44,3863,353365
7.68,7.65,-72.50,-72.44,3795,353366
7.71,7.65,-72.48,-72.44,3865,353367
7.68,7.65,-72.49,-72.44,3725,353379
7.74,7.65,-72.46,-72.44,3751,353380
7.74,7.65,-72.44,-72.44,3799,353382
7.72,7.65,-72.41,-72.44,3831,353383
7.73,7.65,-72.41,-72.44,3744,353385
7.70,7.65,-72.44,-72.44,4095,353387
7.74,7.65,-72.44,-72.44,3893,353398
7.73,7.66,-72.41,-72.44,3776,353400
7.71,7.66,-72.42,-72.44,3792,353401
7.69,7.66,-72.46,-72.44,4095,353403
7.69,7.66,-72.38,-72.44,3826,353404
7.71,7.66,-72.39,-72.44,3775,353406
7.69,7.66,-72.38,-72.44,3824,353409
7.75,7.66,-72.39,-72.44,3766,353411
7.68,7.66,-72.37,-72.43,3882,353422
7.72,7.66,-72.28,-72.43,3889,353423
7.73,7.66,-72.32,-72.43,3760,353427
7.68,7.66,-72.33,-72.43,3618,353429
7.70,7.66,-72.39,-72.43,3795,353431
7.65,7.66,-72.45,-72.43,3806,353432
7.70,7.66,-72.47,-72.43,3825,353443
7.69,7.66,-72.45,-72.43,3782,353444
7.66,7.66,-72.42,-72.43,3926,353446
7.72,7.66,-72.44,-72.43,3938,353449
7.69,7.66,-72.43,-72.43,3788,353450
7.77,7.66,-72.48,-72.43,3838,353451
7.73,7.66,-72.47,-72.43,3879,353454
7.70,7.66,-72.47,-72.43,3876,353465
7.72,7.66,-72.52,-72.43,3791,353467
7.71,7.66,-72.47,-72.43,3835,353468
7.70,7.66,-72.49,-72.43,3854,353471
7.70,7.66,-72.52,-72.43,3818,353472
7.78,7.66,-72.47,-72.43,3873,353473
7.79,7.66,-72.49,-72.43,3781,353477
7.77,7.66,-72.51,-72.43,3766,353478
7.71,7.66,-72.54,-72.43,3799,353490
7.72,7.66,-72.47,-72.43,3750,353491
7.71,7.66,-72.43,-72.43,3881,353492
7.66,7.66,-72.49,-72.43,3727,353494
7.70,7.66,-72.52,-72.43,3824,353495
7.68,7.66,-72.48,-72.43,3811,353506
7.67,7.66,-72.46,-72.43,3792,353508
7.72,7.66,-72.44,-72.43,3839,353512
7.70,7.66,-72.47,-72.43,3792,353514
7.72,7.66,-72.45,-72.43,4002,353517
7.68,7.66,-72.43,-72.43,3729,353520
7.69,7.66,-72.45,-72.43,3861,353521
7.72,7.66,-72.43,-72.43,3884,353522
7.66,7.66,-72.41,-72.43,3781,353525
7.71,7.66,-72.46,-72.43,3826,353527
7.69,7.66,-72.40,-72.43,3854,353539
7.65,7.66,-72.38,-72.43,3905,353541
7.68,7.66,-72.39,-72.43,3767,353542
7.66,7.66,-72.42,-72.43,3846,353544
7.67,7.66,-72.43,-72.43,3687,353545
7.60,7.66,-72.54,-72.43,3775,353546
7.65,7.66,-72.54,-72.43,3722,353557
7.67,7.66,-72.54,-72.43,3855,353558
7.67,7.66,-72.57,-72.43,3776,353560
7.67,7.66,-72.62,-72.43,3865,353562
7.66,7.66,-72.59,-72.43,3765,353563
7.66,7.66,-72.62,-72.44,3473,353565
7.67,7.66,-72.62,-72.44,3876,353578
7.66,7.66,-72.57,-72.44,3777,353580
7.72,7.66,-72.54,-72.44,3904,353581
7.71,7.66,-72.52,-72.44,3746,353582
7.73,7.66,-72.47,-72.44,3845,353584
7.69,7.66,-72.47,-72.44,3549,353585
7.74,7.66,-72.38,-72.44,3839,353597
7.71,7.66,-72.36,-72.44,3898,353600
7.70,7.66,-72.38,-72.44,3794,353601
7.65,7.66,-72.46,-72.44,3834,353603
7.67,7.66,-72.45,-72.44,3839,353604
7.67,7.66,-72.49,-72.44,3703,353605
7.69,7.66,-72.47,-72.44,3744,353611
7.67,7.66,-72.54,-72.44,3692,353615
7.70,7.66,-72.51,-72.44,3867,353617
7.72,7.66,-72.46,-72.44,3851,353620
7.76,7.66,-72.40,-72.44,3690,353621
7.75,7.66,-72.42,-72.44,3856,353632
7.76,7.66,-72.41,-72.44,3829,353633
7.76,7.66,-72.41,-72.44,3336,353634
7.76,7.66,-72.43,-72.43,3987,353636
7.78,7.66,-72.46,-72.43,3853,353637
7.70,7.66,-72.48,-72.43,3779,353639
7.66,7.66,-72.51,-72.43,3734,353653
7.69,7.66,-72.53,-72.44,3759,353654
7.70,7.66,-72.46,-72.44,3761,353656
7.69,7.66,-72.47,-72.44,3774,353658
7.72,7.66,-72.42,-72.43,3771,353659
7.75,7.66,-72.45,-72.43,3809,353661
7.71,7.66,-72.44,-72.43,3778,353672
7.71,7.66,-72.47,-72.43,3786,353673
7.75,7.66,-72.42,-72.43,3793,353674
7.71,7.66,-72.43,-72.43,3839,353677
7.82,7.66,-72.40,-72.43,3804,353680
7.78,7.66,-72.41,-72.43,3941,353681
7.78,7.66,-72.39,-72.43,3834,353682
7.77,7.66,-72.44,-72.43,3451,353694
7.74,7.66,-72.43,-72.43,3858,353696
7.72,7.66,-72.41,-72.43,3576,353697
7.73,7.66,-72.40,-72.43,3776,353700
7.67,7.66,-72.46,-72.43,3697,353703
7.69,7.66,-72.40,-72.43,3858,353706
7.67,7.66,-72.44,-72.43,3888,353710
7.69,7.66,-72.44,-72.43,3793,353714
7.66,7.66,-72.47,-72.43,3799,353716
7.69,7.66,-72.47,-72.43,3937,353717
7.65,7.66,-72.53,-72.43,3827,353718
7.67,7.66,-72.53,-72.43,3625,353730
